GEOid,GEOid2,GEOdisplay,TOTPOP,POP_HISP,POP_NOTHISP,POP_WHITE,POP_BLACK,POP_AMIN,POP_ASIAN,POP_NHPI,POP_OTHER,POP_2MORE
1400000US17043841801,17043841801,"Census Tract 8418.01, DuPage County, Illinois",5069,203,4866,4425,116,2,248,2,2,74
1400000US17043841802,17043841802,"Census Tract 8418.02, DuPage County, Illinois",5078,238,4840,4558,61,12,147,2,4,56
1400000US17043841901,17043841901,"Census Tract 8419.01, DuPage County, Illinois",2443,80,2363,2261,15,2,55,0,0,30
1400000US17043841902,17043841902,"Census Tract 8419.02, DuPage County, Illinois",4147,181,3966,3462,173,2,229,4,1,104
1400000US17043842000,17043842000,"Census Tract 8420, DuPage County, Illinois",4311,127,4184,4010,39,1,81,0,7,46
1400000US17043842100,17043842100,"Census Tract 8421, DuPage County, Illinois",5922,301,5621,5072,148,3,313,2,12,74
1400000US17043842200,17043842200,"Census Tract 8422, DuPage County, Illinois",4510,150,4360,4141,86,1,81,0,3,51
1400000US17043842300,17043842300,"Census Tract 8423, DuPage County, Illinois",3487,115,3372,3180,55,4,83,0,3,47
1400000US17043842400,17043842400,"Census Tract 8424, DuPage County, Illinois",5054,343,4711,3888,378,1,321,1,6,118
1400000US17043842500,17043842500,"Census Tract 8425, DuPage County, Illinois",3081,121,2960,2728,82,2,115,1,5,29
1400000US17043842601,17043842601,"Census Tract 8426.01, DuPage County, Illinois",4152,121,4031,3638,56,3,278,1,1,54
1400000US17043842602,17043842602,"Census Tract 8426.02, DuPage County, Illinois",4315,100,4215,4024,31,7,77,0,3,74
1400000US17043842603,17043842603,"Census Tract 8426.03, DuPage County, Illinois",4590,402,4188,3537,363,8,202,1,1,80
1400000US17043842604,17043842604,"Census Tract 8426.04, DuPage County, Illinois",4255,204,4051,3573,296,7,121,0,2,52
1400000US17043842605,17043842605,"Census Tract 8426.05, DuPage County, Illinois",4134,165,3969,3680,130,3,82,0,9,69
1400000US17043842702,17043842702,"Census Tract 8427.02, DuPage County, Illinois",4598,251,4347,3571,272,5,407,0,18,76
1400000US17043842703,17043842703,"Census Tract 8427.03, DuPage County, Illinois",4055,224,3831,3462,104,6,193,2,6,61
1400000US17043842704,17043842704,"Census Tract 8427.04, DuPage County, Illinois",5095,326,4769,3918,377,14,342,0,9,112
1400000US17043842706,17043842706,"Census Tract 8427.06, DuPage County, Illinois",4561,277,4284,3925,103,4,207,0,2,46
1400000US17043842708,17043842708,"Census Tract 8427.08, DuPage County, Illinois",2566,129,2437,2170,57,2,171,0,1,38
1400000US17043842709,17043842709,"Census Tract 8427.09, DuPage County, Illinois",3654,562,3092,2314,312,2,413,0,6,54
1400000US17043842710,17043842710,"Census Tract 8427.10, DuPage County, Illinois",3684,330,3354,2795,236,2,273,1,8,49
1400000US17043842711,17043842711,"Census Tract 8427.11, DuPage County, Illinois",2890,128,2762,2410,63,2,245,0,2,42
1400000US17043842800,17043842800,"Census Tract 8428, DuPage County, Illinois",4503,246,4257,3961,42,1,204,0,4,47
1400000US17043842900,17043842900,"Census Tract 8429, DuPage County, Illinois",5370,278,5092,4794,80,1,149,0,4,68
1400000US17043843000,17043843000,"Census Tract 8430, DuPage County, Illinois",4168,323,3845,3460,127,5,191,0,1,63
1400000US17043843100,17043843100,"Census Tract 8431, DuPage County, Illinois",3777,811,2966,2486,298,6,135,0,4,54
1400000US17043843200,17043843200,"Census Tract 8432, DuPage County, Illinois",5411,1360,4051,3512,254,8,191,1,6,85
1400000US17043843301,17043843301,"Census Tract 8433.01, DuPage County, Illinois",4049,860,3189,2737,162,1,247,1,5,36
1400000US17043843302,17043843302,"Census Tract 8433.02, DuPage County, Illinois",3014,205,2809,2628,36,0,108,0,0,37
1400000US17043843400,17043843400,"Census Tract 8434, DuPage County, Illinois",3474,287,3187,2947,73,5,126,0,0,39
1400000US17043843500,17043843500,"Census Tract 8435, DuPage County, Illinois",5370,266,5104,4675,153,1,187,0,3,85
1400000US17043843601,17043843601,"Census Tract 8436.01, DuPage County, Illinois",3482,458,3024,2811,42,6,107,0,2,58
1400000US17043843602,17043843602,"Census Tract 8436.02, DuPage County, Illinois",3225,177,3048,2887,39,0,75,0,2,46
1400000US17043843700,17043843700,"Census Tract 8437, DuPage County, Illinois",4410,283,4127,3909,71,4,114,0,0,30
1400000US17043843800,17043843800,"Census Tract 8438, DuPage County, Illinois",3484,321,3163,2903,116,3,86,0,0,55
1400000US17043843900,17043843900,"Census Tract 8439, DuPage County, Illinois",4105,198,3907,3712,49,2,84,0,9,56
1400000US17043844001,17043844001,"Census Tract 8440.01, DuPage County, Illinois",3602,154,3448,3262,38,3,101,0,0,44
1400000US17043844002,17043844002,"Census Tract 8440.02, DuPage County, Illinois",4268,140,4128,3988,14,2,70,0,0,54
1400000US17043844100,17043844100,"Census Tract 8441, DuPage County, Illinois",3979,167,3812,3654,30,0,71,1,10,48
1400000US17043844201,17043844201,"Census Tract 8442.01, DuPage County, Illinois",5838,538,5300,4480,208,2,486,0,23,106
1400000US17043844202,17043844202,"Census Tract 8442.02, DuPage County, Illinois",2649,99,2550,2257,49,1,215,0,1,27
1400000US17043844301,17043844301,"Census Tract 8443.01, DuPage County, Illinois",6284,397,5887,4269,440,1,1065,1,5,109
1400000US17043844304,17043844304,"Census Tract 8443.04, DuPage County, Illinois",3812,303,3509,2247,262,4,924,0,9,75
1400000US17043844305,17043844305,"Census Tract 8443.05, DuPage County, Illinois",3871,358,3513,2657,347,5,429,4,7,78
1400000US17043844306,17043844306,"Census Tract 8443.06, DuPage County, Illinois",5350,1307,4043,2184,683,16,1069,4,7,87
1400000US17043844307,17043844307,"Census Tract 8443.07, DuPage County, Illinois",3386,462,2924,1905,230,6,721,0,1,65
1400000US17043844401,17043844401,"Census Tract 8444.01, DuPage County, Illinois",3442,117,3325,2917,67,0,308,2,0,32
1400000US17043844402,17043844402,"Census Tract 8444.02, DuPage County, Illinois",4711,317,4394,3045,279,3,988,1,2,78
1400000US17043844501,17043844501,"Census Tract 8445.01, DuPage County, Illinois",2999,215,2784,2475,81,3,191,0,2,37
1400000US17043844502,17043844502,"Census Tract 8445.02, DuPage County, Illinois",3153,117,3036,2242,57,1,702,0,1,34
1400000US17043844601,17043844601,"Census Tract 8446.01, DuPage County, Illinois",3764,126,3638,3128,80,1,357,0,1,71
1400000US17043844602,17043844602,"Census Tract 8446.02, DuPage County, Illinois",4499,259,4240,3426,217,2,512,0,4,81
1400000US17043844701,17043844701,"Census Tract 8447.01, DuPage County, Illinois",4253,416,3837,3434,92,3,254,0,4,54
1400000US17043844702,17043844702,"Census Tract 8447.02, DuPage County, Illinois",5609,205,5404,4779,48,1,487,4,7,78
1400000US17043844801,17043844801,"Census Tract 8448.01, DuPage County, Illinois",4203,228,3975,3750,56,1,107,0,2,59
1400000US17043844802,17043844802,"Census Tract 8448.02, DuPage County, Illinois",3218,157,3061,2887,50,3,94,0,0,30
1400000US17043844901,17043844901,"Census Tract 8449.01, DuPage County, Illinois",3253,157,3096,2852,64,1,120,0,6,54
1400000US17043844902,17043844902,"Census Tract 8449.02, DuPage County, Illinois",4133,90,4043,3838,52,1,104,0,7,42
1400000US17043845000,17043845000,"Census Tract 8450, DuPage County, Illinois",5254,450,4804,4434,128,9,155,0,6,74
1400000US17043845100,17043845100,"Census Tract 8451, DuPage County, Illinois",6345,303,6042,5646,43,1,253,1,13,87
1400000US17043845200,17043845200,"Census Tract 8452, DuPage County, Illinois",4854,162,4692,4364,32,4,214,2,4,72
1400000US17043845300,17043845300,"Census Tract 8453, DuPage County, Illinois",3328,93,3235,3082,32,1,84,0,0,36
1400000US17043845401,17043845401,"Census Tract 8454.01, DuPage County, Illinois",3179,147,3032,2571,86,0,337,0,1,40
1400000US17043845402,17043845402,"Census Tract 8454.02, DuPage County, Illinois",2960,151,2809,2103,58,0,595,0,5,49
1400000US17043845502,17043845502,"Census Tract 8455.02, DuPage County, Illinois",4963,363,4600,3564,379,1,582,0,9,73
1400000US17043845505,17043845505,"Census Tract 8455.05, DuPage County, Illinois",4507,709,3798,2644,491,4,571,2,17,74
1400000US17043845506,17043845506,"Census Tract 8455.06, DuPage County, Illinois",3854,562,3292,2542,293,1,383,0,3,77
1400000US17043845507,17043845507,"Census Tract 8455.07, DuPage County, Illinois",3519,150,3369,3137,33,2,174,0,2,25
1400000US17043845508,17043845508,"Census Tract 8455.08, DuPage County, Illinois",3508,165,3343,2914,60,3,343,0,2,23
1400000US17043845509,17043845509,"Census Tract 8455.09, DuPage County, Illinois",3452,172,3280,2192,104,4,906,2,4,71
1400000US17043845510,17043845510,"Census Tract 8455.10, DuPage County, Illinois",3254,231,3023,1876,367,8,707,4,5,64
1400000US17043845601,17043845601,"Census Tract 8456.01, DuPage County, Illinois",4434,515,3919,3139,479,8,226,0,6,66
1400000US17043845602,17043845602,"Census Tract 8456.02, DuPage County, Illinois",4734,197,4537,4176,119,2,174,0,1,65
1400000US17043845701,17043845701,"Census Tract 8457.01, DuPage County, Illinois",3915,147,3768,3423,89,5,177,0,4,72
1400000US17043845702,17043845702,"Census Tract 8457.02, DuPage County, Illinois",4791,185,4606,4210,81,9,233,0,3,71
1400000US17043845703,17043845703,"Census Tract 8457.03, DuPage County, Illinois",4772,448,4324,3245,365,7,622,1,20,73
1400000US17043845704,17043845704,"Census Tract 8457.04, DuPage County, Illinois",4754,330,4424,3608,286,3,429,2,8,92
1400000US17043845802,17043845802,"Census Tract 8458.02, DuPage County, Illinois",3668,151,3517,3051,51,3,373,0,0,39
1400000US17043845803,17043845803,"Census Tract 8458.03, DuPage County, Illinois",5427,485,4942,2940,1596,2,331,5,5,89
1400000US17043845805,17043845805,"Census Tract 8458.05, DuPage County, Illinois",3861,259,3602,3058,122,2,358,0,4,61
1400000US17043845807,17043845807,"Census Tract 8458.07, DuPage County, Illinois",6197,307,5890,5076,130,7,593,1,4,79
1400000US17043845808,17043845808,"Census Tract 8458.08, DuPage County, Illinois",3873,302,3571,2722,63,3,721,1,4,57
1400000US17043845809,17043845809,"Census Tract 8458.09, DuPage County, Illinois",3942,253,3689,2785,231,6,605,0,1,71
1400000US17043845810,17043845810,"Census Tract 8458.10, DuPage County, Illinois",4161,373,3788,2826,394,4,481,2,3,82
1400000US17043845811,17043845811,"Census Tract 8458.11, DuPage County, Illinois",3838,388,3450,2895,166,4,344,0,0,44
1400000US17043845901,17043845901,"Census Tract 8459.01, DuPage County, Illinois",3371,143,3228,2349,99,1,712,0,11,57
1400000US17043845902,17043845902,"Census Tract 8459.02, DuPage County, Illinois",3411,198,3213,2592,63,3,493,0,2,61
1400000US17043846002,17043846002,"Census Tract 8460.02, DuPage County, Illinois",4074,278,3796,3469,109,6,150,0,4,61
1400000US17043846003,17043846003,"Census Tract 8460.03, DuPage County, Illinois",4280,222,4058,3548,150,3,282,0,4,82
1400000US17043846004,17043846004,"Census Tract 8460.04, DuPage County, Illinois",3415,294,3121,2696,186,2,202,3,1,39
1400000US17043846102,17043846102,"Census Tract 8461.02, DuPage County, Illinois",4397,493,3904,2675,554,3,570,0,16,97
1400000US17043846103,17043846103,"Census Tract 8461.03, DuPage County, Illinois",5490,213,5277,4622,129,8,420,1,3,96
1400000US17043846104,17043846104,"Census Tract 8461.04, DuPage County, Illinois",4452,525,3927,2864,176,5,821,0,10,61
1400000US17043846105,17043846105,"Census Tract 8461.05, DuPage County, Illinois",3351,222,3129,2722,42,1,289,0,7,69
1400000US17043846106,17043846106,"Census Tract 8461.06, DuPage County, Illinois",3636,169,3467,2592,114,2,696,0,8,57
1400000US17043846201,17043846201,"Census Tract 8462.01, DuPage County, Illinois",5853,315,5538,4233,496,3,701,2,11,107
1400000US17043846202,17043846202,"Census Tract 8462.02, DuPage County, Illinois",5985,336,5649,4308,268,3,971,1,2,102
1400000US17043846203,17043846203,"Census Tract 8462.03, DuPage County, Illinois",4254,145,4109,3331,85,4,595,0,13,82
1400000US17043846205,17043846205,"Census Tract 8462.05, DuPage County, Illinois",3653,135,3518,2941,73,0,460,0,1,43
1400000US17043846206,17043846206,"Census Tract 8462.06, DuPage County, Illinois",4189,177,4012,3707,84,5,138,0,4,75
1400000US17043846207,17043846207,"Census Tract 8462.07, DuPage County, Illinois",5455,263,5192,4561,98,0,462,0,2,74
1400000US17043846208,17043846208,"Census Tract 8462.08, DuPage County, Illinois",3287,63,3224,2978,21,1,171,0,9,44
1400000US17043846209,17043846209,"Census Tract 8462.09, DuPage County, Illinois",3689,157,3532,3294,47,1,140,1,2,47
1400000US17043846304,17043846304,"Census Tract 8463.04, DuPage County, Illinois",6239,197,6042,3798,189,3,1919,2,9,124
1400000US17043846305,17043846305,"Census Tract 8463.05, DuPage County, Illinois",5802,577,5225,4263,371,1,474,0,16,108
1400000US17043846307,17043846307,"Census Tract 8463.07, DuPage County, Illinois",4785,767,4018,2823,559,9,561,0,7,77
1400000US17043846308,17043846308,"Census Tract 8463.08, DuPage County, Illinois",3345,711,2634,1755,267,2,552,0,2,60
1400000US17043846310,17043846310,"Census Tract 8463.10, DuPage County, Illinois",4539,1201,3338,2145,810,11,293,0,8,87
1400000US17043846311,17043846311,"Census Tract 8463.11, DuPage County, Illinois",5368,636,4732,3576,662,9,416,1,7,75
1400000US17043846312,17043846312,"Census Tract 8463.12, DuPage County, Illinois",4330,185,4145,3568,194,2,302,1,8,74
1400000US17043846313,17043846313,"Census Tract 8463.13, DuPage County, Illinois",4869,189,4680,3748,186,1,668,0,0,85
1400000US17043846314,17043846314,"Census Tract 8463.14, DuPage County, Illinois",3216,228,2988,2637,110,3,196,2,7,38
1400000US17043846315,17043846315,"Census Tract 8463.15, DuPage County, Illinois",4315,197,4118,3762,126,1,187,0,0,53
1400000US17043846404,17043846404,"Census Tract 8464.04, DuPage County, Illinois",5931,615,5316,4157,478,14,560,0,2,117
1400000US17043846405,17043846405,"Census Tract 8464.05, DuPage County, Illinois",3716,110,3606,2756,87,2,692,0,2,69
1400000US17043846408,17043846408,"Census Tract 8464.08, DuPage County, Illinois",4156,246,3910,2251,260,8,1319,0,0,76
1400000US17043846409,17043846409,"Census Tract 8464.09, DuPage County, Illinois",4517,510,4007,3100,245,4,564,1,1,94
1400000US17043846410,17043846410,"Census Tract 8464.10, DuPage County, Illinois",4886,626,4260,2403,524,11,1183,4,12,131
1400000US17043846411,17043846411,"Census Tract 8464.11, DuPage County, Illinois",3956,492,3464,2336,480,12,547,0,7,90
1400000US17043846412,17043846412,"Census Tract 8464.12, DuPage County, Illinois",4725,278,4447,3230,343,3,767,2,7,103
1400000US17043846413,17043846413,"Census Tract 8464.13, DuPage County, Illinois",3660,163,3497,2969,193,3,278,0,10,47
1400000US17043846504,17043846504,"Census Tract 8465.04, DuPage County, Illinois",6270,663,5607,4808,361,7,306,4,6,124
1400000US17043846507,17043846507,"Census Tract 8465.07, DuPage County, Illinois",2823,324,2499,1683,291,3,423,1,3,97
1400000US17043846509,17043846509,"Census Tract 8465.09, DuPage County, Illinois",4343,595,3748,2007,871,8,756,0,30,101
1400000US17043846510,17043846510,"Census Tract 8465.10, DuPage County, Illinois",3179,488,2691,1889,434,3,315,0,5,59
1400000US17043846511,17043846511,"Census Tract 8465.11, DuPage County, Illinois",6485,1392,5093,3634,808,21,430,0,25,201
1400000US17043846513,17043846513,"Census Tract 8465.13, DuPage County, Illinois",2843,120,2723,1764,171,6,716,0,4,65
1400000US17043846514,17043846514,"Census Tract 8465.14, DuPage County, Illinois",4139,255,3884,2064,307,6,1377,0,2,140
1400000US17043846515,17043846515,"Census Tract 8465.15, DuPage County, Illinois",5407,1225,4182,2883,631,5,518,2,14,157
1400000US17043846517,17043846517,"Census Tract 8465.17, DuPage County, Illinois",6065,485,5580,3553,793,11,1082,0,12,147
1400000US17043846518,17043846518,"Census Tract 8465.18, DuPage County, Illinois",3932,256,3676,3006,230,2,376,3,9,58
1400000US17043846519,17043846519,"Census Tract 8465.19, DuPage County, Illinois",3083,226,2857,1831,307,1,642,5,6,71
1400000US17043846521,17043846521,"Census Tract 8465.21, DuPage County, Illinois",5240,168,5072,4329,145,8,491,4,11,87
1400000US17043846522,17043846522,"Census Tract 8465.22, DuPage County, Illinois",3343,197,3146,1778,242,5,1043,0,6,72
1400000US17043846523,17043846523,"Census Tract 8465.23, DuPage County, Illinois",2651,113,2538,2379,46,0,79,0,0,34
1400000US17043846524,17043846524,"Census Tract 8465.24, DuPage County, Illinois",4669,218,4451,3117,216,4,1020,1,12,85
1400000US17043846603,17043846603,"Census Tract 8466.03, DuPage County, Illinois",4261,2850,1411,1080,93,6,183,0,10,42
1400000US17043846604,17043846604,"Census Tract 8466.04, DuPage County, Illinois",3846,1540,2306,1955,70,0,249,0,2,38
1400000US17043846701,17043846701,"Census Tract 8467.01, DuPage County, Illinois",4163,2028,2135,1815,98,14,183,0,7,38
1400000US17043846702,17043846702,"Census Tract 8467.02, DuPage County, Illinois",4126,1560,2566,2150,70,12,263,0,8,65
1400000US17063000102,17063000102,"Census Tract 1.02, Grundy County, Illinois",7415,949,6466,6129,173,11,69,0,6,79
1400000US17063000103,17063000103,"Census Tract 1.03, Grundy County, Illinois",6121,742,5379,5026,209,6,85,0,3,58
1400000US17063000200,17063000200,"Census Tract 2, Grundy County, Illinois",6648,522,6126,5926,66,12,52,6,4,62
1400000US17063000300,17063000300,"Census Tract 3, Grundy County, Illinois",3338,607,2731,2669,36,6,9,0,1,19
1400000US17063000400,17063000400,"Census Tract 4, Grundy County, Illinois",5473,366,5107,4972,44,5,43,1,6,41
1400000US17063000500,17063000500,"Census Tract 5, Grundy County, Illinois",2878,98,2780,2749,1,0,14,0,0,16
1400000US17063000600,17063000600,"Census Tract 6, Grundy County, Illinois",2917,145,2772,2736,9,5,8,0,1,13
1400000US17063000700,17063000700,"Census Tract 7, Grundy County, Illinois",6056,252,5804,5681,28,13,21,2,4,55
1400000US17063000800,17063000800,"Census Tract 8, Grundy County, Illinois",5334,248,5086,5008,16,6,14,0,0,44
1400000US17063000900,17063000900,"Census Tract 9, Grundy County, Illinois",3883,167,3716,3630,23,4,3,3,0,54
1400000US17089850101,17089850101,"Census Tract 8501.01, Kane County, Illinois",6768,2749,4019,3013,236,14,632,0,17,116
1400000US17089850103,17089850103,"Census Tract 8501.03, Kane County, Illinois",5542,563,4979,4256,76,3,563,3,8,71
